,year,demographic_A,demographic_B,question,p-value
454,2021,female,male,"Father immigrant / born in country
",4.2974000000000006e-06
455,2021,female,male,Men make better political leaders than women do,1.532103497e-22
456,2021,female,male,Religious person,1.440751267e-16
457,2021,female,male,Justifiable: Prostitution,7.999900000000001e-06
458,2021,female,male,Member: Belong to professional associations,4.9582e-06
459,2021,female,male,"Jobs scarce: Employers should give priority to (nation) people than immigrants
(5-point scale)",0.0011627852
460,2021,female,male,Occupational group - respondent´s spouse (WVS7),1.0221632979999999e-66
461,2021,female,male,Justifiable: Cheating on taxes,3.3924800000000004e-05
462,2021,female,male,How much freedom of choice and control,3.9119700000000004e-05
463,2021,female,male,Work is a duty towards society,4.468e-06
464,2021,female,male,Member: Belong to other groups,0.0006475512000000001
465,2021,female,male,Competition good or harmful,0.00032439080000000003
466,2021,female,male,"Mother immigrant / born in country
",5.6000000000000005e-09
467,2021,female,male,Political action: joining in boycotts,0.0
468,2021,female,male,Justifiable: Death penalty,0.0061046959
469,2021,female,male,People who don´t work turn lazy,0.007184877100000001
470,2021,female,male,Justifiable: Someone accepting a bribe,6.80945e-05
471,2021,female,male,Confidence: Parliament,0.0022518588
472,2021,female,male,Do you live with your parents,5.95769e-05
473,2021,female,male,Important in life: Friends,7.1743e-06
474,2021,female,male,Important child qualities: feeling of responsibility,2.85735e-05
475,2021,female,male,It is childs duty to take care of ill parent,0.0001438406
476,2021,female,male,Political action: joining unofficial strikes,2.722971001e-16
477,2021,female,male,Political system: Having the army rule,0.0036856683
478,2021,female,male,Respondent immigrant / born in country ,3.7584000000000003e-06
479,2021,female,male,Trust: Your neighborhood (B),0.009220736700000001
480,2021,female,male,Political action: attending lawful/peaceful demonstrations,0.0
481,2021,female,male,One of main goals in life has been to make my parents proud,8.02556e-05
482,2021,female,male,Member: Belong to consumer groups,2.8447e-06
483,2021,female,male,Institution of occupation,9.911000000000001e-07
484,2021,female,male,"Member: Belong to education, arts, music or cultural activities",2.468e-07
485,2021,female,male,Highest educational level attained - Respondent´s Father:  ISCED‐code one digit,8.395020000000001e-05
486,2021,female,male,Important child qualities: tolerance and respect for other people,2.3e-09
487,2021,female,male,Neighbours: Heavy drinkers,0.0
488,2022,female,male,Highest educational level attained - Respondent´s Mother:  ISCED‐code one digit,7.96e-08
489,2022,female,male,Employment status Spouse/partner,1.048312579e-28
490,2022,female,male,"Jobs scarce: Men should have more right to a job than women
(5-point scale)",9.877852957000001e-17
491,2022,female,male,Confidence: Armed Forces,6.7000000000000004e-09
492,2022,female,male,How proud of nationality,0.0026112066000000002
493,2022,female,male,Government has the right: Collect information about anyone living in [COUNTRY] without their knowledge,0.0
494,2022,female,male,Believe in: life after death,0.0001076767
495,2022,female,male,Justifiable: Divorce,0.00046470210000000003
496,2022,female,male,Duty towards society to have children,2.3e-09
497,2022,female,male,Justifiable: Homosexuality,0.0010488794
498,2022,female,male,Employment status Respondent,1.916472941e-36
499,2022,female,male,Occupational group - respondent´s father (EVS5 - main earner) (respondent  14 years old) ,0.0014704358
500,2022,female,male,Marital status,0.0
501,2022,female,male,Trust: People of another nationality (B),0.0046959816
502,2022,female,male,Work should come first even if it means less spare time,5.1e-09
503,2022,female,male,Men make better business executives than women do,5.1690160939999995e-20
504,2022,female,male,Important in life: Family,0.0001039542
505,2022,female,male,Vote in elections: local level,0.00019282740000000002
506,2022,female,male,Willingness to fight for country,2.351950736e-27
507,2022,female,male,Government has the right: Monitor all e-mails and any other information exchanged on the Internet,0.0002917577
508,2022,female,male,How often in country's elections: Votes are counted fairly,0.009748805400000001
509,2022,female,male,Interest in politics,1.190059104e-19
510,2022,female,male,Important child qualities: determination perseverance,0.0005405104
511,2022,female,male,Important child qualities: obedience,7.39466e-05
512,2022,female,male,Important in life: Politics,0.0011737403
513,2022,female,male,University is more important for a boy than for a girl,2.3e-09
514,2022,female,male,Future changes: less importance placed on work,0.0011623515
515,2022,female,male,Pre-school child suffers with working mother,8.1393e-06
516,2022,female,male,Age recoded (6 intervals),0.001152819
517,2022,female,male,Member: Belong to sports or recreation,2.22553e-05
518,2022,female,male,Aims of country: first choice,3.094e-07
519,2022,female,male,Occupational group - respondent (WVS7),1.151450597e-18
520,2022,female,male,Government has the right: Keep people under video surveillance in public areas,0.0004571329
521,2022,female,male,Confidence: The Press,0.0094739903
522,2022,female,male,How often in country's elections: TV news favors the governing party,0.0028069501
523,2022,female,male,Aims of respondent: first choice,0.000207824
524,2022,female,male,Homosexual couples are as good parents as other couples,4.541709004e-16
525,2022,female,male,Neighbours: Immigrants/foreign workers,0.00012508080000000002
526,2022,female,male,Member: Belong to religious organization,5.05521e-05
527,2022,female,male,Important in life: Work,0.0012502983
528,2022,female,male,Important child qualities: independence,0.0003218777
529,2022,female,male,Men make better political leaders than women do,5.588953912e-18
530,2022,female,male,Neighbours: Homosexuals,4e-10
531,2022,female,male,"Jobs scarce: Employers should give priority to (nation) people than immigrants
(5-point scale)",4.3841500000000004e-05
532,2022,female,male,Occupational group - respondent´s spouse (WVS7),2.454366476e-28
533,2022,female,male,Justifiable: Cheating on taxes,0.0002387555
534,2022,female,male,Aims of respondent: second choice,0.0025849184
535,2022,female,male,How much freedom of choice and control,0.0004969996
536,2022,female,male,Work is a duty towards society,8.4954e-06
537,2022,female,male,Political action: joining in boycotts,0.0009767568000000001
538,2022,female,male,Justifiable: Death penalty,8.4569e-06
539,2022,female,male,People who don´t work turn lazy,0.00012305360000000002
540,2022,female,male,Confidence: Parliament,0.001960374
541,2022,female,male,Confidence: The Police,0.0007807269
542,2022,female,male,Important in life: Leisure time,0.0003310053
543,2022,female,male,Political action: signing a petition,8.1642e-06
544,2022,female,male,Confidence: Justice System/Courts,1.761e-07
545,2022,female,male,It is childs duty to take care of ill parent,2.2679e-06
546,2022,female,male,Vote in elections: National level,5.19842e-05
547,2022,female,male,How often do you attend religious services,6.634499136e-63
548,2022,female,male,Confidence: Labour Unions,0.0003718295
549,2022,female,male,How often in country's elections: Election officials are fair,8.23e-08
550,2022,female,male,Democracy: People obey their rulers,1.92e-08
551,2022,female,male,Member: Belong to consumer groups,0.0065731687000000006
552,2022,female,male,Institution of occupation,9.83626e-05
553,2022,female,male,"Member: Belong to education, arts, music or cultural activities",1.09523e-05
554,2022,female,male,Self positioning in political scale,0.0030736768000000003
555,2022,female,male,Highest educational level attained - Respondent´s Father:  ISCED‐code one digit,2.636e-07
556,2018,"No, no paid employment: Retired/pensioned","No, no paid employment:Housewife not otherwise employed",Highest educational level attained - Respondent´s Mother:  ISCED‐code one digit,2.74391807e-60
557,2018,"No, no paid employment: Retired/pensioned","No, no paid employment:Housewife not otherwise employed",Employment status Spouse/partner,0.0
558,2018,"No, no paid employment: Retired/pensioned","No, no paid employment:Housewife not otherwise employed","Jobs scarce: Men should have more right to a job than women
(5-point scale)",7.859993749e-143
559,2018,"No, no paid employment: Retired/pensioned","No, no paid employment:Housewife not otherwise employed",Confidence: Armed Forces,3.4096914200000004e-26
560,2018,"No, no paid employment: Retired/pensioned","No, no paid employment:Housewife not otherwise employed",How proud of nationality,5.280364101e-17
561,2018,"No, no paid employment: Retired/pensioned","No, no paid employment:Housewife not otherwise employed",Government has the right: Collect information about anyone living in [COUNTRY] without their knowledge,5.579292658e-37
562,2018,"No, no paid employment: Retired/pensioned","No, no paid employment:Housewife not otherwise employed",Justifiable: Claiming government benefits to which you are not entitled,4.685709587e-45
563,2018,"No, no paid employment: Retired/pensioned","No, no paid employment:Housewife not otherwise employed",Democracy: People choose their leaders in free elections.,8.051882292000001e-30
564,2018,"No, no paid employment: Retired/pensioned","No, no paid employment:Housewife not otherwise employed",Believe in: life after death,2.9080627350000002e-167
565,2018,"No, no paid employment: Retired/pensioned","No, no paid employment:Housewife not otherwise employed",Justifiable: Divorce,1.205475177e-110
566,2018,"No, no paid employment: Retired/pensioned","No, no paid employment:Housewife not otherwise employed","How close you feel: Continent; e.g. Europe, Asia etc.",0.0
567,2018,"No, no paid employment: Retired/pensioned","No, no paid employment:Housewife not otherwise employed",Important child qualities: religious faith,1.914026829e-212
568,2018,"No, no paid employment: Retired/pensioned","No, no paid employment:Housewife not otherwise employed",Duty towards society to have children,2.6509783670000003e-27
569,2018,"No, no paid employment: Retired/pensioned","No, no paid employment:Housewife not otherwise employed",Important child qualities: thrift saving money and things,1.525992503e-18
570,2018,"No, no paid employment: Retired/pensioned","No, no paid employment:Housewife not otherwise employed",Believe in: God,2.2524278830000004e-84
